GPS_Time,Device_Time,Longitude,Latitude,GPS_Speed_(Meters/second),Horizontal_Dilution_of_Precision,Altitude,Bearing,G(x),G(y),G(z),G(calibrated),0-100kph_Time(s),0-100mph_Time(s),0-200kph_Time(s),0-30mph_Time(s),0-60mph_Time(s),1/4_mile_time(s),1/8_mile_time(s),100-0kph_Time(s),100-200kph_Time(s),40-60mph_Time(s),60-0mph_Time(s),60-120mph_Time(s),60-130mph_Time(s),60-80mph_Time(s),80-100mph_Time(s),80-120kph_Time(s),Absolute_Throttle_Position_B(%),Acceleration_Sensor(Total)(g),Acceleration_Sensor(X_axis)(g),Acceleration_Sensor(Y_axis)(g),Acceleration_Sensor(Z_axis)(g),Accelerator_PedalPosition_D(%),Accelerator_PedalPosition_E(%),Actual_engine_%_torque(%),Air_Fuel_Ratio(Commanded)(:1),Air_Fuel_Ratio(Measured)(:1),Ambient_air_temp(°C),Android_device_Battery_Level(%),Barometer_(on_Android_device)(mb),Barometric_pressure_(from_vehicle)(psi),Commanded_Equivalence_Ratio(lambda),Cost_per_mile/km_(Instant)(R$/km),Cost_per_mile/km_(Trip)(R$/km),CO2_in_g/km_(Average)(g/km),CO2_in_g/km_(Instantaneous)(g/km),Distance_to_empty_(Estimated)(km),Distance_travelled_since_codes_cleared(km),Distance_travelled_with_MIL/CEL_lit(km),DPF_Bank_1_Delta_Pressure(psi),Drivers_demand_engine_%_torque(%),EGR_Commanded(%),EGR _Error(%),Engine_kW_(At_the_wheels)(kW),Engine_Load(%),Engine_Load(Absolute)(%),Engine_reference_torque(Nm),Engine_RPM(rpm),Ethanol_Fuel_%(%),Evap_System_Vapour_Pressure(Pa),Exhaust_Pressure_Bank_1(psi),Fuel_cost_(trip)(cost),Fuel_flow_rate/hour(l/hr),Fuel_flow_rate/minute(cc/min),Fuel_Level_(From_Engine_ECU)(%),Fuel_pressure(psi),Fuel_Rail_Pressure(psi),Fuel_Rail_Pressure_(relative_to_manifold_vacuum)(psi),Fuel_Rate_(direct_from_ECU)(L/m),Fuel_Remaining_(Calculated_from_vehicle_profile)(%),Fuel_Trim_Bank_1_Long_Term(%),Fuel_Trim_Bank_1_Short_Term(%),Fuel_used_(trip)(l),GPS_Accuracy(m),GPS_Altitude(m),GPS_Bearing,GPS_Latitude,GPS_Longitude,GPS_vs_OBD_Speed_Difference(km/h),Horsepower_(At_The_Wheels)(hp),Hybrid_Battery_Charge_(%),Intake_Manifold_Pressure(psi),Kilometers_Per_Litre(Instant)(kpl),Kilometers_Per_Litre(Long_Term_Average)(kpl),Litres_Per_100_Kilometer(Instant)(l/100km),Litres_Per_100_Kilometer(Long_Term_Average)(l/100km),Mass_Air_Flow_Rate(g/s),Miles_Per_Gallon(Instant)(mpg),Miles_Per_Gallon(Long_Term_Average)(mpg),Percentage_of_City_driving(%),Percentage_of_Highway_driving(%),Percentage_of_Idle_driving(%),Relative_Accelerator_Pedal_Position(%),Relative_Throttle_Position(%),Run_Time_Since_Engine_Start(s),Speed_(GPS)(km/h),Speed_(OBD)(km/h),Throttle_Position(Manifold)(%),Torque(Nm),Trip_Average_KPL(kpl),Trip_Average_Litres/100_KM(l/100km),Trip_Average_MPG(mpg),Trip_Distance(km),Trip_Distance_(Stored_In_Vehicle_Profile)(km),Trip_Time(Since_Journey_Start)(s),Trip_Time(Whilst_Moving)(s),Trip_Time(Whilst_Stationary)(s),Turbo_Boost_And_Vacuum_Gauge(psi),Voltage(Control_Module)(V),Voltage(OBD_Adapter)(V),Volumetric_Efficiency(Calculated)(%),id,scenario,driver,vehicle,hour,heremaps_speed,heremaps_speeduncapped,heremaps_freeflow,heremaps_jamfactor
Thu Mar 10 16:52:57 GMT-03:00 2022,"44630,7034321991",-43.23515666666667,-19.61865,10.389668464660645,2.5999999046325684,793.0,57.58000183105469,1.89300001,-3.46300006,9.20100021,0.03956109,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.1,0.15000001,-0.31,0.72000003,-,-,-,-,-,-,50,-,-,-,2.90185976,1.24720931,270.88101196,221.95669556,362.1289978,-,0,-,-,-,-,2.00251746,-,-,-,1834,-,-,-,3.80170155,3.02097297,50.34955215,-,-,-,-,-,39.19879913,-17.96875,0,0.52078104,2.5999999,793,57.58000183,-19.61865044,-43.23515701,1.40280545,2.68542004,-,5.07632083,11.91648293,14.20600891,8.39156342,7.0391283,-,33.66238022,40.12997055,90.97988892,0,9.02011013,-,-,-,37.40280533,36,9.4117651,10.50382904,14.20600891,7.0391283,40.12997055,4.90555763,80004.90625,712.94396973,652.690979,39.15299988,-9.62367916,-,13.89999962,-,5,7,1,1,16:52:56,,,,
Thu Mar 10 16:52:58 GMT-03:00 2022,"44630,7034437847",-43.23506999999999,-19.618608333333334,10.120983123779297,2.5999999046325684,793.4,60.36000061035156,2.07999992,-2.1960001,8.2670002,-0.08365446,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.03,0.27000001,-0.38999999,0.81,-,-,-,-,-,-,50,-,-,-,2.90185976,1.24720931,270.88101196,221.95669556,362.1289978,-,0,-,-,-,-,2.00251746,-,-,-,1834,-,-,-,3.80170155,3.02097297,50.34955215,-,-,-,-,-,39.19879913,-17.96875,7.8125,0.52078104,2.5999999,793.40002441,60.36000061,-19.61860847,-43.23506927,1.40280545,2.68542004,-,5.07632083,11.91648293,14.20600891,8.39156342,7.0391283,-,33.66238022,40.12997055,90.99022675,0,9.00976944,-,-,-,36.43553925,36,7.45098019,10.50382904,14.20600891,7.0391283,40.12997055,4.90555763,80004.90625,713.73797607,653.48498535,39.15299988,-9.62367916,-,13.89999962,-,5,7,1,1,16:52:57,,,,
Thu Mar 10 16:52:59 GMT-03:00 2022,"44630,7034553588",-43.23498500000001,-19.618575,9.806488037109375,2.5999999046325684,793.9,66.72000122070312,1.29700005,-4.38999987,9.57400036,0.10075921,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.07,0.16,-0.37,0.73000002,-,-,-,-,-,-,50,-,-,-,2.86879826,1.24563634,270.61517334,191.65939331,361.94366455,-,0,-,-,-,-,-,-,-,-,1790.5,-,-,-,3.81225443,2.60860729,43.47678757,-,-,-,-,-,39.19657516,-17.96875,7.8125,0.52222663,2.5999999,793.90002441,66.72000122,-19.61857414,-43.23498535,0.30335599,-,-,4.35113214,13.80022717,14.20486927,7.24610662,7.03969288,-,38.98369217,40.12675095,91.00611115,0,8.99388885,-,-,-,35.30335617,35,7.45098019,-,14.20486927,7.03969288,40.12675095,4.92538691,80004.921875,714.96099854,654.70800781,39.15299988,-10.34886742,-,13.89999962,-,5,7,1,1,16:52:58,,,,
Thu Mar 10 16:53:00 GMT-03:00 2022,"44630,7034669329",-43.234896666666664,-19.618546666666667,9.81112003326416,2.5,794.5,72.26000213623047,1.83099997,-3.93000007,8.24300003,-0.03159398,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.02,0.20999999,-0.38999999,0.75999999,-,-,-,-,-,-,50,-,-,-,2.86879826,1.24563634,270.61517334,191.65939331,361.94366455,-,0,-,-,-,-,-,-,-,-,1790.5,-,-,-,3.81225443,2.60860729,43.47678757,-,-,-,-,-,39.19657516,-17.96875,4.6875,0.52222663,2.5,794.5,72.26000214,-19.61854744,-43.23489761,0.30335599,-,-,4.35113214,13.80022717,14.20486927,7.24610662,7.03969288,-,38.98369217,40.12675095,91.01638031,0,8.9836216,-,-,-,35.32003021,35,5.09803915,-,14.20486927,7.03969288,40.12675095,4.92538691,80004.921875,715.75402832,655.50097656,39.15299988,-10.34886742,-,13.89999962,-,5,7,1,1,16:52:59,,,,
Thu Mar 10 16:53:01 GMT-03:00 2022,"44630,7034784954",-43.234806666666664,-19.618521666666666,9.504860877990723,2.5,795.3,72.08000183105469,1.90799999,-4.63500023,8.27799988,0.00546682,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.02,0.14,-0.40000001,0.76999998,-,-,-,-,-,-,50,-,-,-,1.89291465,1.24295616,270.13922119,128.30639648,361.90109253,-,0,-,-,-,-,-,-,-,-,1595,-,-,-,3.81920218,1.69782317,28.29705238,-,-,-,-,-,39.19511032,-17.96875,4.6875,0.52317834,2.5,795.29998779,72.08000183,-19.61852074,-43.23480606,2.2174983,-,-,2.90075476,20.61427498,14.22282314,4.85090685,7.03080654,-,58.23241425,40.17746735,91.03161621,0,8.9683876,-,-,-,34.21749878,32,5.09803915,-,14.22282314,7.03080654,40.17746735,4.94500303,80004.9453125,716.934021,656.68103027,39.15299988,-11.79924488,-,13.89999962,-,5,7,1,1,16:53:00,,,,
Thu Mar 10 16:53:02 GMT-03:00 2022,"44630,703490081",-43.234730000000006,-19.618505000000003,8.868663787841797,2.5999999046325684,795.8,75.6500015258789,1.77600002,-5.1420002,7.98600006,0.00399923,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.03,0.16,-0.50999999,0.69,-,-,-,-,-,-,50,-,-,-,1.89291465,1.24295616,270.13922119,128.30639648,361.90109253,-,0,-,-,-,-,-,-,-,-,1595,-,-,-,3.81920218,1.69782317,28.29705238,-,-,-,-,-,39.19511032,-17.96875,0,0.52317834,2.5999999,795.79998779,75.65000153,-19.61850548,-43.23472977,2.2174983,-,-,2.90075476,20.61427498,14.22282314,4.85090685,7.03080654,-,58.23241425,40.17746735,91.04656219,0,8.9534359,-,-,-,31.92718887,32,4.31372547,-,14.22282314,7.03080654,40.17746735,4.94500303,80004.9453125,718.0960083,657.84301758,39.15299988,-11.79924488,-,13.89999962,-,5,7,1,1,16:53:01,,,,
Thu Mar 10 16:53:03 GMT-03:00 2022,"44630,7035016435",-43.23465666666666,-19.618493333333333,8.01937198638916,2.5999999046325684,796.3,76.05000305175781,1.72800004,-5.23600006,8.14700031,0.02179748,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.05,0.14,-0.52999997,0.79000002,-,-,-,-,-,-,50,-,-,-,1.94990492,1.24103212,269.69714355,137.51351929,362.34591675,-,0,-,-,-,-,-,-,-,-,800.5,-,-,-,3.82566261,1.66368651,27.72810936,-,-,-,-,-,39.19374847,-17.96875,0,0.52406335,2.5999999,796.29998779,76.05000305,-19.61849403,-43.23465729,6.86973858,-,-,3.19083024,19.23405838,14.23682117,5.19900274,7.02389383,-,54.33349991,40.21700668,91.05890656,0,8.94109535,-,-,-,28.86973763,22,4.31372547,-,14.23682117,7.02389383,40.21700668,4.96104717,80004.9609375,719.0579834,658.80499268,39.15299988,-11.50916958,-,13.89999962,-,5,7,1,1,16:53:02,,,,
Thu Mar 10 16:53:04 GMT-03:00 2022,"44630,7035132292",-43.23459833333333,-19.618483333333334,6.763964653015137,2.5999999046325684,797.3,74.63999938964844,1.67499995,-5.68400002,8.39299965,0.06630284,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.01,0.17,-0.56,0.72000003,-,-,-,-,-,-,50,-,-,-,1.94990492,1.24103212,269.69714355,137.51351929,362.34591675,-,0,-,-,-,-,-,-,-,-,800.5,-,-,-,3.82566261,1.66368651,27.72810936,-,-,-,-,-,39.19374847,-17.96875,0,0.52406335,2.5999999,797.29998779,74.63999939,-19.61848259,-43.23460007,6.86973858,-,-,3.19083024,19.23405838,14.23682117,5.19900274,7.02389383,-,54.33349991,40.21700668,91.07119751,0,8.92880154,-,-,-,24.35027122,22,3.13725495,-,14.23682117,7.02389383,40.21700668,4.96104717,80004.9609375,720.01898193,659.76599121,39.15299988,-11.50916958,-,13.80000019,-,5,7,1,1,16:53:03,,,,
Thu Mar 10 16:53:05 GMT-03:00 2022,"44630,7035248032",-43.234555,-19.618476666666666,5.203841686248779,2.5999999046325684,798.1,79.94000244140625,1.57700002,-3.79200006,8.76000023,0.00522888,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.01,0.15000001,-0.40000001,0.77999997,-,-,-,-,-,-,50,-,-,-,1.65487766,1.23952389,269.18011475,114.07505798,362.69534302,-,0,-,-,-,-,-,-,-,-,778.25,-,-,-,3.82934904,0.94883233,15.81387234,-,-,-,-,-,39.19297028,-17.96875,0,0.52456832,2.5999999,798.09997559,79.94000244,-19.61847687,-43.23455429,6.7338295,-,-,3.62594345,23.18599129,14.26174927,4.31285954,7.01161671,-,65.49714661,40.28742599,91.08351898,0,8.9164772,-,-,-,18.7338295,12,3.13725495,-,14.26174927,7.01161671,40.28742599,4.97186995,80004.96875,720.98498535,660.73199463,39.15299988,-11.07405663,-,13.80000019,-,5,7,1,1,16:53:04,,,,
Thu Mar 10 16:53:06 GMT-03:00 2022,"44630,7035363773",-43.23452166666666,-19.618468333333333,3.718353271484375,2.5999999046325684,799.0,70.41999816894531,1.53600001,-3.57399988,8.84599972,0.00407279,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.01,0.14,-0.37,0.79000002,-,-,-,-,-,-,50,-,-,-,1.65487766,1.23952389,269.18011475,114.07505798,362.69534302,-,0,-,-,-,-,-,-,-,-,778.25,-,-,-,3.82934904,0.94883233,15.81387234,-,-,-,-,-,39.19297028,-17.96875,0,0.52456832,2.5999999,799,70.41999817,-19.61846924,-43.23451996,6.7338295,-,-,3.62594345,23.18599129,14.26174927,4.31285954,7.01161671,-,65.49714661,40.28742599,91.09567261,0,8.90432739,-,-,-,13.38607121,12,3.13725495,-,14.26174927,7.01161671,40.28742599,4.97186995,80004.96875,721.94000244,661.68701172,39.15299988,-11.07405663,-,13.89999962,-,5,7,1,1,16:53:05,,,,
Thu Mar 10 16:53:07 GMT-03:00 2022,"44630,7035479514",-43.23449166666666,-19.618458333333333,3.15730619430542,2.5,799.8,71.69000244140625,1.02100003,-3.00399995,9.03999996,-0.0043835,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0.12,-0.31999999,0.82999998,-,-,-,-,-,-,50,-,-,-,3.18825459,1.24083805,269.18011475,-,363.32247925,-,0,-,-,-,-,-,-,-,-,764.5,-,-,-,3.83340907,1.03315449,17.2192421,-,-,-,-,-,39.19211578,-17.96875,0,0.52512449,2.5,799.79998779,71.69000244,-19.61845779,-43.23449326,3.36630201,-,-,4.06105666,11.61471081,14.25439644,8.60959148,7.01523352,-,32.80991745,40.26665497,91.1082077,0,8.8917923,-,-,-,11.36630154,8,3.13725495,-,14.25439644,7.01523352,40.26665497,4.97186995,80004.96875,722.92797852,662.67498779,39.15299988,-10.63894367,-,13.89999962,-,5,7,1,1,16:53:06,,,,
Thu Mar 10 16:53:08 GMT-03:00 2022,"44630,7035595139",-43.23446166666666,-19.61845333333333,2.7074389457702637,2.5,800.4,80.05999755859375,1472,-3.01999998,9.26799965,0.0239076,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.02,0.14,-0.30000001,0.81,-,-,-,-,-,-,50,-,-,-,3.18825459,1.24083805,269.18011475,-,363.32247925,-,0,-,-,-,-,-,-,-,-,764.5,-,-,-,3.83340907,1.03315449,17.2192421,-,-,-,-,-,39.19211578,-17.96875,0,0.52512449,2.5,800.40002441,80.05999756,-19.61845398,-43.23446274,3.36630201,-,-,4.06105666,11.61471081,14.25439644,8.60959148,7.01523352,-,32.80991745,40.26665497,91.1208725,0,8.87912846,-,-,-,9.7467804,8,5.49019623,-,14.25439644,7.01523352,40.26665497,4.98199558,80004.984375,723.92901611,663.67602539,39.15299988,-10.63894367,-,13.89999962,-,5,7,1,1,16:53:07,,,,
Thu Mar 10 16:53:09 GMT-03:00 2022,"44630,7035710995",-43.23443333333333,-19.618446666666667,2.7347192764282227,2.5,801.3,79.97000122070312,1.61500001,-2.81900001,8.9659996,-0.00888348,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.02,0.16,-0.28,0.81,-,-,-,-,-,-,50,-,-,-,1.74375749,1.24020052,269.18011475,-,363.1237793,-,0,-,-,-,-,1.81878304,-,-,-,923.75,-,-,-,3.83924198,1.44985843,24.16430855,-,-,-,-,-,39.19088745,-17.96875,-0.78125,0.52592355,2.5,801.29998779,79.97000122,-19.61844635,-43.23443222,1.15501082,2.43902826,-,5.80150952,5.51768398,14.23019505,18.12316895,7.02716446,-,15.5866785,40.19829178,91.13539886,0,8.86459827,-,-,-,9.84498882,11,5.49019623,18.80132613,14.23019505,7.02716446,40.19829178,4.98199558,80004.984375,725.08099365,664.82800293,39.15299988,-8.89849091,-,13.89999962,-,5,7,1,1,16:53:08,,,,
Thu Mar 10 16:53:10 GMT-03:00 2022,"44630,7035826736",-43.23440166666666,-19.61844166666667,3.042523145675659,2.5,802.2,87.61000061035156,0.72600001,-1.25800002,7.23699999,-0.22857243,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.25,0.07,-0.12,0.63,-,-,-,-,-,-,50,-,-,-,1.74375749,1.24020052,269.18011475,-,363.1237793,-,0,-,-,-,-,1.81878304,-,-,-,923.75,-,-,-,3.83924198,1.44985843,24.16430855,-,-,-,-,-,39.19088745,-17.96875,-0.78125,0.52592355,2.5,802.20001221,87.61000061,-19.61844254,-43.2344017,1.15501082,2.43902826,-,5.80150952,5.51768398,14.23019505,18.12316895,7.02716446,-,15.5866785,40.19829178,91.14808655,0,8.85191154,-,-,-,10.95308304,11,6.66666651,18.80132613,14.23019505,7.02716446,40.19829178,4.98199558,80004.984375,726.09002686,665.8369751,39.15299988,-8.89849091,-,13.60000038,-,5,7,1,1,16:53:09,,,,
Thu Mar 10 16:53:11 GMT-03:00 2022,"44630,7035942477",-43.23436333333334,-19.618436666666664,3.5901875495910645,2.4000000953674316,803.3,81.06999969482422,1.42900002,-3.03500009,8.55900002,-0.04390335,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.07,0.15000001,-0.25999999,0.76999998,-,-,-,-,-,-,50,-,-,-,3.4365561,1.24262333,269.18011475,-,362.49264526,-,0,-,-,-,-,1.40432096,-,-,-,12031.75,-,-,-,3.84674215,1.88326323,31.38772011,-,-,-,-,-,39.18930435,-17.96875,-1.5625,0.52695096,2.4000001,803.29998779,81.06999969,-19.61843681,-43.23436356,0.07532516,1.88322544,-,6.23662273,5.84082365,14.20701981,17.12051582,7.03862762,-,16.49950218,40.13282394,91.1603775,0,8.83962345,-,-,-,12.92467499,13,6.66666651,1.11455011,14.20701981,7.03862762,40.13282394,4.99247408,80004.9921875,727.07000732,666.8170166,39.15299988,-8.463377,-,13.60000038,-,5,7,1,1,16:53:10,,,,
Thu Mar 10 16:53:12 GMT-03:00 2022,"44630,7036058333",-43.234325000000005,-19.618433333333332,3.941228151321411,2.4000000953674316,804.2,80.80000305175781,1.47899997,-3296,9.09799957,0.01685995,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0.15000001,-0.33000001,0.81999999,-,-,-,-,-,-,50,-,-,-,3.4365561,1.24262333,269.18011475,-,362.49264526,-,0,-,-,-,-,1.40432096,-,-,-,12031.75,-,-,-,3.84674215,1.88326323,31.38772011,-,-,-,-,-,39.18930435,-17.96875,-1.5625,0.52695096,2.4000001,804.20001221,80.80000305,-19.618433,-43.23432541,0.07532516,1.88322544,-,6.23662273,5.84082365,14.20701981,17.12051582,7.03862762,-,16.49950218,40.13282394,91.1730957,0,8.82690716,-,-,-,14.18842125,13,7.05882359,1.11455011,14.20701981,7.03862762,40.13282394,4.99247408,80004.9921875,728.0869751,667.83398438,39.15299988,-8.463377,-,13.89999962,-,5,7,1,1,16:53:11,,,,
Thu Mar 10 16:53:13 GMT-03:00 2022,"44630,7036173958",-43.234280000000005,-19.618428333333334,4.519775867462158,2.4000000953674316,805.5,84.05000305175781,1.38999999,-3.03699994,9.61299992,0.05638021,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.05,0.16,-0.41,0.85000002,-,-,-,-,-,-,50,-,-,-,120.93464661,1.26682234,269.18011475,-,361.740448,-,0,-,-,-,-,2.6135006,-,-,-,1276,-,-,-,3.92990279,20.53616905,342.26947021,-,-,-,-,-,39.17177963,-17.96875,5.46875,0.53834283,2.4000001,805.5,84.05000305,-19.61842918,-43.23427963,0.2711927,3.50476193,-,5.22135857,0.63301843,14.16962528,157.96998596,7.05720282,-,1.78818774,40.02719116,91.1852951,0,8.81470108,-,-,-,16.27119255,16,7.05882359,19.55842801,14.16962528,7.05720282,40.02719116,4.99247408,80004.9921875,729.065979,668.81298828,39.15299988,-9.47864151,-,13.89999962,-,5,7,1,1,16:53:12,,,,
Thu Mar 10 16:53:14 GMT-03:00 2022,"44630,7036289699",-43.23423833333333,-19.618418333333334,3.976229190826416,2.4000000953674316,806.7,83.05000305175781,1.07200003,-3.28600001,9.23600006,0.02425748,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.06,0.13,-0.31999999,0.89999998,-,-,-,-,-,-,50,-,-,-,120.93464661,1.26682234,269.18011475,-,361.740448,-,0,-,-,-,-,2.6135006,-,-,-,1276,-,-,-,3.92990279,20.53616905,342.26947021,-,-,-,-,-,39.17177963,-17.96875,5.46875,0.53834283,2.4000001,806.70001221,83.05000305,-19.61841774,-43.23423767,0.2711927,3.50476193,-,5.22135857,0.63301843,14.16962528,157.96998596,7.05720282,-,1.78818774,40.02719116,91.19735718,0,8.80264091,-,-,-,14.31442451,16,7.84313726,19.55842801,14.16962528,7.05720282,40.02719116,5.00574207,80005.0078125,730.03601074,669.78302002,39.15299988,-9.47864151,-,13.89999962,-,5,7,1,1,16:53:13,,,,
Thu Mar 10 16:53:15 GMT-03:00 2022,"44630,703640544",-43.23419166666666,-19.61840833333333,4.351461887359619,2.4000000953674316,807.5,84.66000366210938,1.72099996,-3.58999991,9.28899956,0.04919451,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.03,0.17,-0.36000001,0.83999997,-,-,-,-,-,-,50,-,-,-,1.8798517,1.26646554,269.58032227,390.0383606,360.77020264,-,0,-,-,-,-,2.6135006,-,-,-,1400.5,-,-,-,3.93923712,2.35941005,39.32349777,-,-,-,-,-,39.16981125,-17.96875,3.90625,0.53962153,2.4000001,807.5,84.66000366,-19.6184082,-43.23419189,16.66526222,3.50476193,-,5.65647178,6.78123856,14.14932823,14.7462616,7.06732655,-,19.1560421,39.96985245,91.20236969,0,8.79762745,-,-,-,15.66526222,-1,7.84313726,19.55842801,14.14932823,7.06732655,39.96985245,5.00574207,80005.0078125,731.00701904,670.18701172,39.15299988,-9.04352856,-,13.89999962,-,5,7,1,1,16:53:14,,,,
Thu Mar 10 16:53:16 GMT-03:00 2022,"44630,7036521065",-43.23414833333333,-19.618401666666667,4.886772632598877,2.299999952316284,808.1,81.58999633789062,1.37399995,-3.5539999,8.98999977,0.01432753,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.06,0.13,-0.40000001,0.88,-,-,-,-,-,-,50,-,-,-,1.8798517,1.26646554,269.58032227,390.0383606,360.77020264,-,0,-,-,-,-,2.6135006,-,-,-,1400.5,-,-,-,3.93923712,2.35941005,39.32349777,-,-,-,-,-,39.16981125,-17.96875,3.90625,0.53962153,2.29999995,808.09997559,81.58999634,-19.61840248,-43.23414993,16.66526222,3.50476193,-,5.65647178,6.78123856,14.14932823,14.7462616,7.06732655,-,19.1560421,39.96985245,91.20236969,0,8.79762745,-,-,-,17.59238052,-1,7.84313726,19.55842801,14.14932823,7.06732655,39.96985245,5.00574207,80005.0078125,732.01397705,670.18701172,39.15299988,-9.04352856,-,13.89999962,-,5,7,1,1,16:53:15,,,,
Thu Mar 10 16:53:17 GMT-03:00 2022,"44630,7036637037",-43.234098333333336,-19.618389999999998,5.464291095733643,2.299999952316284,808.1,80.7699966430664,1.26600003,-3.4749999,9.51000023,0.05914742,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.07,0.19,-0.37,0.88,-,-,-,-,-,-,50,-,-,-,∞,1.26945937,269.58032227,-,360.23535156,-,0,-,-,-,-,23.136343,-,-,-,1498.5,-,-,-,3.94854927,2.32401681,38.73361588,-,-,-,-,-,39.16785049,-17.96875,-1.5625,0.54089713,2.29999995,808.09997559,80.76999664,-19.61838913,-43.23409653,0.32855257,31.02634811,-,5.07632083,0,14.14748192,-,7.06824875,-,0,39.96463776,91.20964813,0,8.79035282,-,-,-,19.67144775,20,7.84313726,147.43480627,14.14748192,7.06824875,39.96463776,5.00574207,80005.0078125,732.98901367,670.77398682,39.15299988,-9.62367916,-,13.89999962,-,5,7,1,1,16:53:16,,,,
Thu Mar 10 16:53:18 GMT-03:00 2022,"44630,7036752778",-43.23404833333334,-19.618378333333332,4.966040134429932,2.299999952316284,808.8,82.27999877929688,1.66100001,-3.79399991,8.68799973,0.00011027,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.01,0.16,-0.38,0.77999997,-,-,-,-,-,-,50,-,-,-,∞,1.26945937,269.58032227,-,360.23535156,-,0,-,-,-,-,23.136343,-,-,-,1498.5,-,-,-,3.94854927,2.32401681,38.73361588,-,-,-,-,-,39.16785049,-17.96875,-1.5625,0.54089713,2.29999995,808.79998779,82.27999878,-19.61837769,-43.23404694,0.32855257,31.02634811,-,5.07632083,0,14.14748192,-,7.06824875,-,0,39.96463776,91.22213745,0,8.77786446,-,-,-,17.87774467,20,5.88235283,147.43480627,14.14748192,7.06824875,39.96463776,5.02615833,80005.0234375,733.99902344,671.78399658,39.15299988,-9.62367916,-,13.89999962,-,5,7,1,1,16:53:17,,,,
Thu Mar 10 16:53:19 GMT-03:00 2022,"44630,7036868287",-43.23399666666666,-19.618366666666667,5.1456780433654785,2.299999952316284,808.9,78.91999816894531,2.73200011,-2.97199988,8.57299995,-0.01505578,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.02,0.31,-0.34999999,0.81,-,-,-,-,-,-,50,-,-,-,∞,1.26647937,269.43484497,225.50180054,360.1751709,-,0,-,-,-,-,23.136343,-,-,-,1446.75,-,-,-,3.95534682,1.70512462,28.41874313,-,-,-,-,-,39.16641617,-17.96875,-1.5625,0.54182833,2.29999995,808.90002441,78.91999817,-19.61836624,-43.23399734,0.52444047,31.02634811,-,3.48090571,11.7291441,14.14087486,8.52559376,7.07155132,-,33.1331749,39.94597244,91.23418427,0,8.7658186,-,-,-,18.52444077,18,5.88235283,147.43480627,14.14087486,7.07155132,39.94597244,5.02615833,80005.0234375,734.97601318,672.76098633,39.15299988,-11.21909428,-,13.89999962,-,5,7,1,1,16:53:18,,,,
Thu Mar 10 16:53:20 GMT-03:00 2022,"44630,7036984028",-43.233943333333336,-19.618353333333335,4.79103422164917,2.299999952316284,809.1,82.94999694824219,3.1170001,-3.99799991,9.05200005,0.07658333,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.03,0.31999999,-0.34999999,0.81,-,-,-,-,-,-,50,-,-,-,∞,1.26647937,269.43484497,225.50180054,360.1751709,-,0,-,-,-,-,23.136343,-,-,-,1446.75,-,-,-,3.95534682,1.70512462,28.41874313,-,-,-,-,-,39.16641617,-17.96875,-1.5625,0.54182833,2.29999995,809.09997559,82.94999695,-19.61835289,-43.23394394,0.52444047,31.02634811,-,3.48090571,11.7291441,14.14087486,8.52559376,7.07155132,-,33.1331749,39.94597244,91.24651337,0,8.75348568,-,-,-,17.24772263,18,4.70588255,147.43480627,14.14087486,7.07155132,39.94597244,5.03751516,80005.0390625,735.97900391,673.76397705,39.15299988,-11.21909428,-,13.80000019,-,5,7,1,1,16:53:19,,,,
